,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,630834290,False,0.49773445725441,3830,2520,5040,0.0359934824573684,0.00203430419787765,2.1642279624939,1063.86645507812,0.001342913446875,266564027,1015,230547079168.0,538884928.0,1166269824.0,1096255.875,0.6601340368
1,1,630836123,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,266564027,281,0.0,53845200.0,0.0,0.0,0.06596037
2,1,630834658,False,0.283268719911575,7130,4150,1590,0.00178758561548131,0.000231126075959764,0.157869189977646,683.043579101562,6.66946512695312e-05,266564027,729,75637252096.0,235562400.0,37188044.0,54444.61328125,0.28856394
3,3,630841594,False,0.327544867992401,9430,3820,8230,0.0065704372645759,0.00024255897016921,0.0667978906408238,275.388251336264,0.000245142396679687,266564027,1084,240146956288.0,825020992.0,55109662.0,200116.2421875,1.0106507152
4,1,630834074,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,266564027,1114,21616922624.0,46868400.0,0.0,0.0,0.05741379
5,3,630838067,False,0.348796397447586,7690,3180,8530,0.0155855412187458,8.42084114794743e-05,0.039872230045716,473.494622985909,0.000581495077734375,266564027,463,1807031402496.0,5637083648.0,224763096.0,474689.859375,6.9054274688
6,1,630835948,False,0.000674885930493474,6660,3370,5030,1.73744729784392e-07,8.5004625560714e-09,2.58839099842589e-06,304.5,6.48239953517914e-09,266564027,362,181189345280.0,622525504.0,1611.33935546875,5.29175472259521,0.7625937424
7,1,630835918,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,266564027,372,5867388416.0,24060600.0,0.0,0.0,0.029474235
8,1,630834101,False,0.183824881911278,3700,4390,3360,0.000448143612908078,2.00925423996523e-05,0.0159885976463556,795.747863769531,1.67201960693359e-05,266564027,1101,294559285248.0,679313728.0,10861274.0,13649.1396484375,0.8321593168
9,3,630839886,False,0.695224523544312,6330,4810,6280,0.00364718961715728,0.000952678509786416,1.7363022425309,1822.54792639352,0.000136076301757812,266564027,690,25346675712.0,116600400.0,202453536.0,111082.6953125,0.14283549
10,3,630840459,False,0.120476804673672,8540,2800,9900,2.89042490059007e-05,1.3701709081573e-06,0.000855319640140268,624.243030594306,1.07841481323242e-06,266564027,847,317517840384.0,642502784.0,549545.25,880.338623046875,0.7870659104
11,3,630841221,False,0.329744815826416,7180,2980,10570,0.00323203592255497,6.0155428291193e-05,0.0367176216121012,610.379190292903,0.000120586956439209,266564027,1018,612980148224.0,1636399816.0,60084709.25,98438.3317871094,2.0045897746
12,2,630833334,False,0.0245152041316032,12050,5100,6320,1.15892187689452e-05,4.50294419351849e-06,0.00147532799746841,327.636322021484,4.32392662811279e-07,266564027,839,19400505344.0,78387296.0,115646.9765625,352.973602294922,0.0960244376
13,2,630833367,False,0.0443869456648827,9110,4020,10250,1.63354468627498e-05,3.31908904627198e-06,0.00187404768075794,564.627136230469,6.09473986816406e-07,266564027,888,39103049728.0,149899504.0,280918.8125,497.52978515625,0.1836268924
14,1,630835047,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,266564027,456,2783249152.0,7937100.0,0.0,0.0,0.0097229475
15,2,630836334,False,3.95280148950405e-05,8150,1250,8980,1.76309374190728e-09,8.15688683264426e-10,5.96729535118357e-07,731.565246582031,6.57808617688715e-11,266564027,312782612,32690231296.0,65832300.0,39.2840766906738,0.0536986626684666,0.0806445675
16,3,630841941,False,0.00129546062089503,7230,3110,3090,1.5039596375939e-07,2.4551275271591e-08,3.34330604138511e-06,136.176471665964,5.61125926971435e-09,266564027,496345664,61330120704.0,186573600.0,623.772644042969,4.58061981201172,0.22855266
17,2,630833047,False,0.216031789779663,7920,1920,9260,0.00604949071983099,0.000540003830092328,0.367905522935468,681.301691642751,0.000225705930067444,266564027,402,138491203584.0,341200800.0,125529658.75,184249.738830566,0.41797098
18,2,630833308,False,0.55226457118988,4750,6810,6210,0.050749939079533,0.000366785447113216,0.19377401471138,528.303466796875,0.00189347545625,266564027,803,1318182448320.0,4214164736.0,816595648.0,1545694.25,5.1623518016
19,3,630837447,False,0.695623993873596,2090,2750,6210,0.0774023222384297,0.00268965070850582,1.93345398338985,718.849468920055,0.00288787336641998,266564027,184,297699798984.0,876488400.0,1694649988.375,2357447.64605713,1.07369829
20,1,630834125,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,266564027,1096,40865402880.0,109921504.0,0.0,0.0,0.1346538424
21,1,630835039,False,0.396336197853088,7840,3580,2870,0.00968663454361188,0.000470768864033744,0.221374839544296,470.241027832031,0.00036140742421875,266564027,466,132272537600.0,626690688.0,138733552.0,295026.46875,0.7676960928
22,1,630836710,False,0.309549778699875,5200,7180,5280,0.0100645097041947,0.0021898141130805,0.254537314176559,116.236946105957,0.0003755059109375,266564027,117,4325610496.0,139982400.0,35630744.0,306535.4375,0.17147844
23,3,630839732,False,0.27675724029541,5440,4670,2110,0.000665086124110811,0.000572064413487208,0.455833568968585,796.822102934004,2.48143007683754e-05,266564027,662,10098324480.0,35409600.0,16140884.34375,20256.5720558167,0.04337676
24,3,630840543,False,0.132033124566078,9630,3420,5680,0.000285828212604964,6.32653461232711e-05,0.0360787557556968,570.276746536693,1.06642237426758e-05,266564027,872,36704251904.0,137602800.0,4964537.8125,8705.48876953125,0.16856343
25,3,630841286,False,0.279771745204926,5800,550,6970,0.0048327795129321,0.000545935512038724,0.0470189813478478,86.1255227238499,0.000180310549316406,266564027,1030,59160424448.0,269614784.0,12677012.5,147192.28515625,0.3302781104
26,3,630838168,False,0.446702212095261,10300,3260,9850,0.0146174389539435,0.000396975706990402,0.126519383968711,318.708126821901,0.000545375273242187,266564027,526,267805974528.0,1121490048.0,141890230.0,445204.3046875,1.3738253088
27,1,630834396,False,0.420814722776413,5490,5720,5110,0.000204641166264096,0.00118726200889796,0.653330206871033,550.283081054688,7.63514267578125e-06,266564027,914,1729479680.0,5249700.0,3429787.5,6232.76953125,0.0064308825
28,1,630834260,False,0.188984930515289,5820,680,3910,0.00173934070469984,0.000392969668610021,0.0336292311549187,85.5771713256836,6.48946381835937e-05,266564027,1030,17760489472.0,134807392.0,4533469.0,52975.21484375,0.1651390552
29,3,630837085,False,0.195006802678108,5840,5600,5930,0.000264523135674137,4.7426626951579e-05,0.0193435016644709,407.861636127316,9.86933332519531e-06,266564027,38,37493506048.0,169875008.0,3285977.5,8056.5986328125,0.2080968848
30,3,630841064,False,0.032604806125164,6790,2370,5780,3.44659610882192e-05,1.89100024438691e-05,0.00385129651021401,203.664516789243,1.28592176818848e-06,266564027,982,14593372160.0,55512000.0,213793.171875,1049.73205566406,0.0680022
31,2,630833141,False,0.148209020495415,8960,1800,9380,0.000283453471832496,0.000107127394585405,0.132607206702232,1237.84594726562,1.05756223876953e-05,266564027,573,35886743552.0,80587800.0,10686523.0,8633.1611328125,0.098720055
