,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,640478742,True,1.0,2770,4220,4910,1.0,0.996768818614858,10732.7642849591,10767.5562121553,0.533550910302802,480994108,8,4691143077434.84,436963672.396723,4689828096924.12,435551763.512491,0.535280498685986
1,1,640478745,False,0.662620961666107,5950,4830,4200,0.0196825307992448,0.00908346101641655,4.13851070404053,455.609405517578,0.010501632225,480994108,6,28270843904.0,943776896.0,3905830656.0,8572761.0,1.1561266976
2,1,640478203,False,0.565897643566132,7990,1820,1480,0.0134177369708489,0.0396721921861172,24.5727119445801,619.393859863281,0.007159045775,480994108,600,37278392320.0,147310208.0,3619811328.0,5844119.0,0.1804550048
3,3,640478960,False,0.420449465513229,6090,6700,3830,0.00126707741976958,0.00409940717683086,3.07984302078277,751.289854345163,0.000676050310742187,480994108,268,31232212992.0,134623808.0,414620195.5,551877.8046875,0.1649141648
4,1,640477384,False,0.151369035243988,10220,6570,5140,0.000529240876023658,0.000218066401430406,0.0720360353589058,330.339904785156,0.000282376951171875,480994108,1093,46225960960.0,1057071616.0,76147248.0,230511.796875,1.2949127296
5,3,640479424,True,1.0,2770,4220,4910,1.0,0.996768818614858,10732.7642849591,10767.5562121553,0.533550910302802,480994108,688,4691143077434.84,436963672.396723,4689828096924.12,435551763.512491,0.535280498685986
6,1,640478639,True,1.0,2770,4220,4910,0.00696207432509462,0.992725729942322,9262.3896484375,9330.2607421875,0.00371462109375,480994108,159,28318558208.0,3054563.5,28292556800.0,3032343.75,0.0037418402875
7,3,640479697,False,0.543155312538147,6060,1640,4750,0.0536880928030713,0.0090327864720386,5.84114920016352,646.660830325732,0.0286453307875,480994108,844,674357280768.0,2588785152.0,15121480320.0,23383943.5,3.1712618112
8,3,640479946,False,0.445452451705933,6220,2080,3510,0.00447991362843842,0.0296002142192914,14.2146729045686,480.22196053245,0.00239026199453125,480994108,1026,10428403968.0,65919600.0,937025552.0,1951234.28125,0.08075151
9,1,640477981,False,0.0282845366746187,12780,6270,3380,1.76908216202562e-05,1.05581320894998e-05,0.00268633593805134,254.432876586914,9.43895397949219e-06,480994108,794,1883611904.0,729794688.0,1960473.625,7705.2685546875,0.8939984928
10,3,640478951,False,0.551447808742523,8470,880,4320,0.0243336006770549,0.0774879772387688,75.2853804943021,971.574987205051,0.0129832147921875,480994108,257,46209920000.0,136776608.0,10297278976.0,10598542.6875,0.1675513448
11,1,640478227,False,0.999997854232788,2710,3780,5440,0.0232872871830517,0.232257872819901,568.932922363281,2449.57446289062,0.012424953275,480994108,582,40058520576.0,43670508.0,24845590528.0,10142819.0,0.0534963723
12,3,640479828,False,0.500563561916351,7420,5710,5200,0.0274378208312713,0.0187783500559545,10.6188060469091,565.481313068924,0.01463947428125,480994108,946,120321417216.0,636402624.0,6757836032.0,11950591.25,0.7795932144
13,2,640477000,False,0.247682869434357,8630,2620,9880,0.000571204781708718,0.00304860761389136,2.37779188156128,779.960021972656,0.00030476683125,480994108,791,23392583680.0,81607504.0,194045664.0,248789.25,0.0999691924
14,1,640476751,False,0.00406508985906839,7290,3190,3090,1.13659546191395e-07,5.30671172782604e-07,0.000167417660122737,315.482849121094,6.0643154335022e-08,480994108,496345664,12929213440.0,93286800.0,15617.857421875,49.5046157836914,0.11427633
15,3,640479649,False,0.570027410984039,8090,360,4200,0.0144187010904386,0.0366004661264314,28.5244542599623,779.346748247097,0.0076931110921875,480994108,805,38831333376.0,171584992.0,4894368256.0,6280090.6875,0.2101916152
