,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,632891010,False,0.0568052753806114,9670,5460,1450,0.00041498470319302,6.99825729818525e-07,0.000159136646443282,227.394677935817,4.39667928485423e-06,298833033,909,704999669760.0,5128599584.0,816148.138748169,3589.12594681978,6.2825344904
1,2,632890401,False,0.52274215221405,6270,3600,7220,0.00592945794945836,4.02064276847657e-05,0.0140225911724375,348.764910983393,6.28214118164062e-05,298833033,709,177352251392.0,1275487232.0,17885636.0,51282.78515625,1.5624718592
2,2,632890683,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,1090,214014312448.0,983482176.0,0.0,0.0,1.2047656656
3,1,632891137,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,718,43156144128.0,394053312.0,0.0,0.0,0.4827153072
4,3,632891832,False,0.364738613367081,8290,2390,6140,0.0168700322767707,4.41250347596215e-06,0.00109019888794005,247.070374874283,0.000178734591601562,298833033,313,4247834805904.0,33066441728.0,36048998.0,145905.7890625,40.5063911168
5,2,632890300,False,0.0523621961474419,9520,2980,9440,0.000432619127625771,9.56286930886563e-06,0.00217106915079057,227.031158447266,4.58351245727539e-06,298833033,579,20507908096.0,391267808.0,849469.5,3741.64282226562,0.4793030648
6,2,632890497,False,0.712090969085693,6400,3620,6670,0.699856695828039,0.00106652386006361,0.476953471697707,447.203751887238,0.00741484062722778,298833033,856,832377767104.0,5675382756.0,2706893508.6875,6052931.12426758,6.9523438761
7,2,632890199,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,395,59569866752.0,916332320.0,0.0,0.0,1.122507092
8,2,632890278,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,543,70745841664.0,564945280.0,0.0,0.0,0.692057968
9,2,632890353,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,643,10157115392.0,66125700.0,0.0,0.0,0.0810039825
10,2,632890135,False,0.0166162624955177,5630,3790,6100,2.07481344311485e-05,8.40731274820428e-07,0.000192200081073679,228.610595703125,2.19822302246094e-07,298833033,310,10092012544.0,213441296.0,41023.43359375,179.44677734375,0.2614655876
11,2,632890671,False,0.205722793936729,11220,4670,9920,0.000909344745185467,5.64556254181516e-07,0.000153173623297663,271.316847813034,9.63432428517341e-06,298833033,1073,2397725138944.0,13930860672.0,2133840.40478516,7864.75451850891,17.0653043232
12,3,632892338,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,1039,4937839616.0,73461600.0,0.0,0.0,0.08999046
13,3,632891710,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,145,28642838528.0,865121408.0,0.0,0.0,1.0597737248
14,1,632890097,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,312782594,6249942528.0,35704800.0,0.0,0.0,0.04373838
15,3,632891653,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,56,762357121024.0,3961229312.0,0.0,0.0,4.8525059072
16,1,632890061,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,312782636,26160693248.0,168287392.0,0.0,0.0,0.2061520552
17,3,632891842,False,0.000380926037905738,9690,6850,7420,1.32075290986313e-07,1.48208533052533e-09,3.82724656270487e-07,258.233887339556,1.39931108653545e-09,298833033,326,3721786930.0,770734816.0,294.979217529297,1.14229476451874,0.9441501496
18,3,632891728,False,0.218191131949425,8450,5620,5400,0.00321939972697129,4.21782819254872e-05,0.0103098568270469,244.435201160172,3.41088911960602e-05,298833033,165,87826795552.0,660150000.0,6806051.984375,27843.9928131104,0.80868375
19,1,632891396,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,319,106897395712.0,668334592.0,0.0,0.0,0.8187098752
20,1,632891201,False,0.21686977148056,4880,6990,4890,0.00982976322111637,3.47755943341755e-06,0.000744706244692397,214.146230697355,0.000104144360013199,298833033,623,3669413127872.0,24446973724.0,18205813.9960938,85015.8040924072,29.9475428119
21,3,632891997,False,0.0110108992084861,5590,3750,5600,1.82258667487387e-05,4.92192885852552e-07,0.000138561929229686,281.519569283648,1.9309938454628e-07,298833033,581,25938290688.0,320264992.0,44376.53515625,157.632150650024,0.3923246152
22,3,632892097,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,721,189719904256.0,921276032.0,0.0,0.0,1.1285631392
23,2,632890536,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,912,8981565440.0,54732600.0,0.0,0.0,0.067047435
24,2,632890066,False,0.60618531703949,6870,3200,6590,0.0321550696097819,0.000514711777213961,0.209526017308235,407.074462890625,0.00034067648125,298833033,218,73076088832.0,540308672.0,113208728.0,278103.25,0.6618781232
25,2,632890510,False,0.115427002310753,4520,2220,9340,0.00169237474114912,4.16682632931042e-05,0.00881112739443779,211.458953857422,1.79303692626953e-05,298833033,878,57432788992.0,351275392.0,3095132.25,14637.0361328125,0.4303123552
26,1,632890675,False,0.00195357110351324,8440,5980,5560,7.92993016458776e-07,1.98300753595504e-07,4.04571401304565e-05,204.019073486328,8.40160117149353e-09,298833033,606826659,5337030656.0,34586100.0,1399.25463867188,6.85844993591309,0.0423679725
27,1,632890898,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,1043,2723258368.0,226609200.0,0.0,0.0,0.27759627
28,1,632891603,False,0.227238491177559,4690,2830,5690,0.00102325602946476,0.000156468770001084,0.0317639708518982,203.005172729492,1.08411913818359e-05,298833033,19,14618348544.0,56560500.0,1796586.125,8849.9521484375,0.0692866125
29,1,632891018,False,0.0134772583842278,9040,6220,3630,2.04549544087812e-05,1.65350276626163e-07,3.54908535412321e-05,214.640424348806,2.16716119003296e-07,298833033,901,514624632.5,1069917276.0,37972.27734375,176.911117553711,1.3106486631
30,3,632891833,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,314,43243159552.0,392164192.0,0.0,0.0,0.4804011352
31,2,632890549,False,0.0227073505520821,11440,880,5730,6.02775387850243e-05,1.72249199755271e-07,3.21916492213877e-05,186.889978398304,6.38628373718262e-07,298833033,928,693736833024.0,3026599168.0,97431.21875,521.329284667969,3.7075839808
32,1,632891221,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,601,8128747520.0,50253300.0,0.0,0.0,0.0615602925
33,3,632892350,False,0.149486899375916,11890,2240,2430,0.000152397818560814,2.57212549211711e-07,3.94036878478603e-05,153.195044210021,1.61462416992187e-06,298833033,1056,989573021696.0,5124402176.0,201920.34375,1318.060546875,6.2773926656
34,2,632890530,False,0.126645684242249,7810,830,6820,0.00115924060791216,5.40467590326443e-05,0.0146506857126951,271.074279785156,1.22819205810547e-05,298833033,906,22652633088.0,185507104.0,2717806.25,10026.0576171875,0.2272462024
35,1,632890827,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,204,11006326784.0,124780496.0,0.0,0.0,0.1528561076
36,1,632891134,False,0.0283154100179672,2080,3540,4020,3.81825726241229e-05,2.68995599347211e-07,0.0,0.0,4.04536660766602e-07,298833033,723,186323595520.0,1227655804.0,0.0,330.234008789062,1.5038783599
37,1,632891315,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,440,19370397696.0,216396000.0,0.0,0.0,0.2650851
38,1,632890844,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,1113,6583844864.0,50201100.0,0.0,0.0,0.0614963475
39,1,632891311,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,444,137465375744.0,907857000.0,0.0,0.0,1.112124825
40,1,632891579,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,52,82795012096.0,592686016.0,0.0,0.0,0.7260403696
41,3,632891879,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,372,893719264.0,48121200.0,0.0,0.0,0.05894847
42,1,632891053,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,847,71143186432.0,321251392.0,0.0,0.0,0.3935329552
43,2,632890120,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,289,64594599936.0,427154400.0,0.0,0.0,0.52326414
44,2,632889980,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,101,26038534144.0,457688704.0,0.0,0.0,0.5606686624
45,1,632891132,False,0.380410224199295,8300,5850,3970,0.0155784322338564,4.53847322611671e-05,0.0113062477033792,249.120070562876,0.000165050349485397,298833033,726,475135340544.0,2968729184.0,33565187.5185547,134734.979171753,3.6366932504
46,2,632890585,False,0.47718545794487,2470,4190,7210,0.0128922283187754,2.08373802241116e-05,0.0254494675059683,1221.33719461143,0.000136590560443878,298833033,967,98064067929.5,5351080468.0,136182148.492188,111502.498321533,6.5550735733
47,2,632890453,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,798,125490320.0,48627900.0,0.0,0.0,0.0595691775
48,2,632890557,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,182305705,26688854016.0,116090096.0,0.0,0.0,0.1422103676
49,1,632891612,False,0.00292716245166957,7600,5420,3460,1.05597700673187e-06,9.67702185050712e-09,1.86351803677098e-06,192.571426391602,1.11878635406494e-08,298833033,6,5710635008.0,943776896.0,1758.74523925781,9.13294982910156,1.1561266976
50,2,632890498,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,857,29520433152.0,240640192.0,0.0,0.0,0.2947842352
51,1,632890875,False,0.149486899375916,11890,2240,2430,0.000431891949358026,2.68135162634045e-07,5.69191658304168e-05,212.277887283664,4.57580815010071e-06,298833033,1073,2367641649152.0,13930860672.0,792932.96875,3735.35359191895,17.0653043232
52,3,632891749,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,201,278864527360.0,1364435968.0,0.0,0.0,1.6714340608
53,1,632890899,False,0.0365721881389618,10200,4390,2720,2.68481761854007e-05,9.00677790127702e-08,2.95627432933543e-05,328.227752685547,2.84451015090942e-07,298833033,1041,254698766336.0,2578113024.0,76216.09375,232.20491027832,3.1581884544
54,2,632890198,False,0.00956427864730358,8040,260,7310,4.1750507177667e-06,1.01245282814481e-07,1.59273826848915e-05,157.314812523922,4.42338208198547e-08,298833033,394,53074508544.0,356651100.0,5680.5185546875,36.1092414855957,0.4368975975
55,1,632891135,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,298833033,721,99412344832.0,460638016.0,0.0,0.0,0.5642815696
