,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,629906332,False,0.683667778968811,8730,4510,5620,0.00565842004726382,0.0692820399999619,28.7096366882324,414.387878417969,0.001426312671875,171021829,397,2835271960.0,16805754.0,482487104.0,1164336.875,0.02058704865
1,3,629907918,False,0.626519978046417,8220,5980,5690,0.000238542804449992,0.000709607505684184,0.411712349759007,580.197287177854,6.01292625732422e-05,171021829,606826659,10357272576.0,69172200.0,28479049.0,49085.1123046875,0.084735945
2,3,629907327,False,0.176460415124893,8940,2860,9670,0.000387454823008389,2.85549072993316e-05,0.00928769320326023,325.257340389883,9.76653764160156e-05,171021829,541,425906631168.0,2792053816.0,25931739.25,79726.837890625,3.4202659246
3,2,629905291,False,0.250063180923462,7490,3730,5830,0.000262382721495048,0.000904629938304424,0.384076416492462,424.567443847656,6.61385682617187e-05,171021829,609,10452525056.0,59682600.0,22922680.0,53990.66796875,0.073111185
4,2,629905348,True,0.966739773750305,8670,4610,5900,0.00192199177073042,0.242376446723938,451.992645263672,1864.83740234375,0.00048447467578125,171021829,681,1492508800.0,1631716.0,737523648.0,395489.53125,0.0019988521
5,3,629907204,False,0.17339251935482,6780,5130,9430,6.92345016949536e-05,0.000767298415872246,0.26165320191738,341.005789279441,1.74518763671875e-05,171021829,355,2299364096.0,18567000.0,4858115.0,14246.4296875,0.022744575
6,2,629905069,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,171021829,269,11366657024.0,92317504.0,0.0,0.0,0.1130889424
7,1,629906100,False,0.529080271720886,6660,5580,4220,0.00136605369213802,0.005559190196346,2.00997425035302,361.558820504856,0.00034433988203125,171021829,760,4981024768.0,50563800.0,101631936.0,281093.78125,0.061940655
8,1,629906498,False,0.386258572340012,6290,6730,4850,0.000932336932551694,0.00283594755455852,0.912797570228577,321.866882324219,0.00023501330234375,171021829,173,8561870336.0,67648496.0,61749384.0,191847.59375,0.0828694076
9,3,629907308,False,0.106145307421684,6480,1530,6840,2.82352669228088e-05,0.000129566958942004,0.0240493397871619,185.613214846903,7.11723743896484e-06,171021829,510,3956762752.0,44841600.0,1078410.875,5809.98974609375,0.05493096
10,2,629905328,False,0.161504104733467,2960,2420,8270,0.00029778953458331,5.86830501561053e-05,0.0129136173054576,220.057037353516,7.50635306640625e-05,171021829,656,159303155712.0,1044191680.0,13484292.0,61276.3515625,1.279134808
11,3,629907506,False,0.686135768890381,7180,5990,8910,0.354254969039905,0.00909246166147518,5.01616304363757,551.68371673109,0.08929672014375,171021829,703,1398201073664.0,8017111808.0,40215139968.0,72895281.75,9.8209619648
12,2,629905627,False,0.00355699867941439,8430,4260,8210,2.83776256158206e-08,2.12223355333663e-07,5.11667640239466e-05,241.098648071289,7.15312166213989e-09,171021829,1044,2530768384.0,27514800.0,1407.84326171875,5.83928298950195,0.03370563
13,3,629907178,False,0.626519978046417,8220,5980,5690,0.0273634385010574,0.00615884327405303,3.03914319993409,493.460064609516,0.0068974764605896,171021829,331,101814682240.0,914228984.0,2778472799.90625,5630593.02905273,1.1199305054
14,1,629906135,False,0.0276271756738424,12110,4640,4420,7.76054456380578e-06,1.10637174715992e-06,0.000161939466020941,146.36984940789,1.95619324114323e-06,171021829,701,206443819008.0,1443359744.0,233736.906219482,1596.89244174957,1.7681156864
15,2,629905799,False,0.00475007994100451,3420,3160,6860,1.08008898940082e-07,5.24299684911966e-05,0.0045450865291059,86.6887130737305,2.72257025718689e-08,171021829,526322264,24802316.0,423900.0,1926.662109375,22.2250633239746,0.0005192775
16,1,629905965,False,0.305371701717377,8030,5040,5680,0.00193110552715122,0.00124878447968513,0.533350646495819,427.095825195312,0.000486771971875,171021829,946,52244230144.0,318201312.0,169712880.0,397364.875,0.3897966072
17,3,629908309,False,0.998696625232697,6250,5630,6990,0.565753682436022,0.0227506058506194,22.3001887603864,980.201973820371,0.14260900387002,171021829,290,835421159104.0,5117029152.0,114110715982.0,116415513.363281,6.2683607112
18,1,629905795,False,0.183340609073639,6190,440,4990,0.000578378069388996,2.51792682492405e-05,0.00332342911380216,131.99069492031,0.000145791221332717,171021829,254,747325906684.672,4726636244.0,15708640.5036621,119013.241904259,5.7901293989
19,1,629906216,False,0.0257317945361137,8610,450,3530,4.55282048466259e-06,1.64778407452104e-06,0.000135727867018431,82.3699340820312,1.14762521972656e-06,171021829,593,79695732736.0,568543488.0,77167.1953125,936.8369140625,0.6964657728
20,1,629906439,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,171021829,251,37071851520.0,212493600.0,0.0,0.0,0.26030466
21,1,629906513,False,0.0143151869997382,6090,3310,4500,1.32061724528424e-06,5.94083360283548e-07,3.97327858081553e-05,66.8808212280273,3.32886759185791e-07,171021829,155,98323406848.0,457417792.0,18174.482421875,271.744293212891,0.5603367952
22,3,629907952,False,1.0,4380,6960,7130,15.3977600462555,0.00702711609588604,8.66671300314291,1233.32429475824,3.8812990356,171021829,997,72908050550647.6,450883026944.0,3907673792512.0,3168407376.0,552.3317080064
23,2,629905408,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,171021829,773,22998738944.0,127188896.0,0.0,0.0,0.1558063976
24,2,629905713,False,0.168716639280319,3020,2940,6680,4.64449186523462e-05,0.0001892479340313,0.0525281839072704,277.562774658203,1.17073273925781e-05,171021829,526157196,7472214528.0,50499900.0,2652668.0,9557.001953125,0.0618623775
25,2,629905590,False,1.0,4380,6960,7130,14.6178859404015,0.0133627820760012,16.9984703063965,1272.07568359375,3.684716896,171021829,997,38563135316152.8,225097744384.0,3826317262848.0,3007932160.0,275.7447368704
26,2,629905421,False,0.161964789032936,12780,6680,7870,0.000273383590899888,7.70823971834034e-05,0.0092757772654295,120.335868835449,6.89115471679687e-05,171021829,794,1255779584.0,729794688.0,6769413.0,56254.32421875,0.8939984928
27,2,629905610,False,0.261713147163391,3430,3110,7120,0.000247292423885026,4.75575216114521e-05,0.0127674993127584,268.46435546875,6.23347709960937e-05,171021829,1021,165552963584.0,1069978496.0,13660950.0,50885.52734375,1.3107236576
28,1,629905720,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,171021829,527696977,120470224.0,1668600.0,0.0,0.0,0.002044035
29,2,629904977,False,0.121615141630173,4060,4350,9190,1.14304223872951e-05,3.56459677277599e-05,0.0158573910593987,444.857940673828,2.88125592651367e-06,171021829,148,15152109568.0,65983500.0,1046326.1875,2352.04565429688,0.0808297875
30,2,629905388,False,0.240297228097916,9660,4370,9500,0.000301179572230813,0.00022120468202047,0.0714829564094543,323.152984619141,7.5918054296875e-05,171021829,743,36678316032.0,280165504.0,20027058.0,61973.921875,0.3432027424
31,1,629906381,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,171021829,332,545404800.0,2796300.0,0.0,0.0,0.0034254675
32,3,629907984,False,0.195494115352631,1200,6290,5320,0.00182348032696472,0.000128862295327249,0.0108786411064208,84.4206684258904,0.000459642987890625,171021829,1016,197655396352.0,2911780864.0,31676219.0,375218.765625,3.5669315584
33,2,629905237,False,0.0297341775149107,8510,1020,7030,7.6665106953326e-07,3.34265015540951e-07,5.54125711732117e-05,165.774366436571,1.93249021148682e-07,171021829,533,79052579840.0,471943804.0,26151.6196289062,157.754302978516,0.5781311599
34,1,629906163,False,0.109498389065266,7260,6720,2990,8.09255451622838e-05,2.85675396298757e-05,0.00479408213868737,167.815719604492,2.03988268066406e-05,171021829,663,88304852992.0,582902976.0,2794484.75,16652.103515625,0.7140561456
35,2,629905101,False,0.813972771167755,8580,860,6240,0.0605114664575748,0.000224443360249266,0.0868232955304742,386.838333885433,0.0152530689982821,171021829,315,10110066103716.7,55477180892.0,4816711671.78369,12451484.8965569,67.9595465927
36,3,629907633,False,0.00745480693876743,4770,4220,1380,1.84822863324877e-07,1.96888149415098e-08,2.56911042755465e-06,130.485782673401,4.6588127040863e-08,171021829,806,370848694272.0,1931610624.0,4962.52099609375,38.0311241149902,2.3662230144
37,3,629907242,False,0.117784075438976,8510,1470,9720,4.67896331321639e-05,1.41088972857497e-05,0.00203221332570146,144.037714964021,1.17942192504883e-05,171021829,402,120476625408.0,682401600.0,1386785.625,9627.93408203125,0.83594196
38,3,629908242,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,171021829,1094,55539077120.0,245541600.0,0.0,0.0,0.30078846
39,2,629905132,False,0.144419923424721,6880,6450,7170,6.31830325829533e-05,0.00115437060594559,0.206878960132599,179.213638305664,1.59264881835937e-05,171021829,349,350764544.0,11262600.0,2329995.0,13001.21484375,0.013796685
40,1,629905973,False,0.167586788535118,11660,5450,5410,0.000225233772505673,0.000108756084924907,0.0107499285041995,98.8443866071681,5.67744672851562e-05,171021829,938,28317332480.0,426150904.0,4581091.75,46346.50390625,0.5220348574
41,1,629906522,False,5.01180420542369e-06,12410,6670,4370,3.3609243742904e-11,7.02396585339216e-10,6.01050800241865e-08,85.5714340209961,8.47185077145695e-12,171021829,143,940067008.0,9846000.0,0.591794610023499,0.00691579654812813,0.01206135
42,2,629905289,False,0.178292408585548,11260,5990,8260,0.000141805195417277,3.97985124701159e-05,0.00234291176356717,58.8693299863011,3.57447035518646e-05,171021829,607,68359385088.0,733176896.0,1717768.77441406,29179.3498382568,0.8981416976
