,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,631001789,False,0.681208670139313,6460,3610,5800,0.00433865531277297,0.00634138192981482,1.92309296131134,303.260833740234,0.00155377683125,267610466,149,22798559232.0,200017792.0,384652800.0,1268389.25,0.2450217952
1,1,631004434,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,267610466,963,3407951.5,25594200.0,0.0,0.0,0.031352895
2,2,631002130,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,267610466,413,28901118.0,112570200.0,0.0,0.0,0.137898495
3,1,631005833,False,0.261356800794601,8300,5840,5220,5.65526524587555e-05,0.000144235251354985,0.0348020009696484,241.286361694336,2.02528651855469e-05,267610466,525,8794140672.0,114624896.0,3989175.75,16532.951171875,0.1404154976
4,3,631008482,False,0.716181099414825,8530,300,4080,0.0161269609300353,0.027477083840395,10.1743647602933,370.285464767392,0.00577545263339844,267610466,805,22514791424.0,171584992.0,1745768296.0,4714655.2109375,0.2101916152
5,1,631004563,False,0.188326239585876,7530,5260,800,0.000101168601169181,5.76692570234903e-06,0.00122780188846081,212.904058736303,3.6230909628582e-05,267610466,909,403163455488.0,5128599584.0,6296904.25439453,29576.2527580261,6.2825344904
6,3,631008459,False,0.398865520954132,9010,5600,7070,0.00217008884731433,4.21871892336551e-05,0.00875281132507865,207.475574554184,0.00077716101640625,267610466,771,503605289888.0,15038147072.0,131626064.0,634417.15625,18.4217301632
7,3,631008861,False,0.511781334877014,8870,1720,9840,0.00547511208322528,0.00361415604101643,1.03300954585569,285.823172583654,0.00196076933753357,267610466,312782574,58773912448.0,442877400.0,457496581.84375,1600628.03063965,0.542524815
8,2,631003757,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,267610466,1033,118104424448.0,1127772032.0,0.0,0.0,1.3815207392
9,1,631006724,False,0.291430741548538,9370,2600,4590,0.000253345607311827,0.000137750408612192,0.0367153137922287,266.535064697266,9.07291560546875e-05,267610466,26,82314829824.0,537672576.0,19740818.0,74064.6171875,0.6586489056
10,3,631008571,False,0.603828728199005,9160,3930,10020,0.0246740668441378,0.0101480569588166,2.7272657591255,268.747580959925,0.00883637685673446,267610466,922,64547704640.0,710812808.0,1938575432.40625,7213368.86264038,0.8707456898
11,2,631003490,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,267610466,903,3443613952.0,92125800.0,0.0,0.0,0.112854105
12,1,631005462,False,5.63364210393047e-06,8140,4920,4670,1.73434049432052e-11,1.69261289012512e-11,5.28095212004587e-09,312.0,6.21109049534425e-12,267610466,697,2548917760.0,299553312.0,1.58192670345306,0.00507027795538306,0.3669528072
13,2,631001950,False,0.0807799845933914,9570,4800,5890,9.65988974183866e-06,0.000145727899507619,0.0291434396058321,199.985321044922,3.45943887939453e-06,267610466,231,400358528.0,19378800.0,564764.875,2824.03173828125,0.02373903
14,2,631002784,False,0.420759975910187,7290,2680,10590,0.00336107408407687,0.00582298403605819,1.62091147899628,278.364410400391,0.001203681478125,267610466,735,20104953856.0,168744608.0,273520064.0,982597.125,0.2067121448
15,2,631002092,False,0.59138011932373,5700,2810,8700,0.0178951119457763,0.00385074443224821,1.66779228994485,433.10905703787,0.00640867004394531,267610466,353,281503371264.0,1358585976.0,2265839216.0,5231567.3828125,1.6642678206
16,1,631004271,False,0.1954465508461,6040,4330,1080,6.77395455439907e-05,8.15238454379141e-05,0.0217126738280058,266.335235595703,2.42591606933594e-05,267610466,1106,31940806656.0,242915392.0,5274342.5,19803.396484375,0.2975713552
17,2,631006413,False,0.543474733829498,7830,1360,9260,0.00547901103758,0.0128784831613302,4.93966007232666,383.559143066406,0.001962165646875,267610466,312782608,21289123840.0,124375504.0,614372736.0,1601767.875,0.1523599924
18,3,631007860,False,0.380900770425797,2670,4420,7900,0.00388086959977173,0.00136207777742841,0.456314210227006,335.013328745825,0.00138983275566406,267610466,328,103502360576.0,832960768.0,380091835.0,1134557.3515625,1.0203769408
19,1,631006692,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,267610466,75,184050288.0,5153400.0,0.0,0.0,0.006312915
20,1,631005500,False,0.477992981672287,7570,200,4620,0.00127742439388144,0.00163590721786022,0.509554386138916,311.481231689453,0.000457476403125,267610466,671,22454718464.0,228283200.0,116322704.0,373450.125,0.27964692
21,2,631003613,False,0.988373458385468,3050,5050,8080,0.0123759797807718,0.000695105525664985,2.48416018486023,3573.78857421875,0.00443213605625,267610466,961,628823228416.0,5205066240.0,12930217984.0,3618070.25,6.376206144
22,2,631002123,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,267610466,398,3721715328.0,404388912.0,0.0,0.0,0.4953764172
23,3,631008244,False,0.158359661698341,9350,5000,3590,9.39100805405395e-05,4.21461734806592e-05,0.010591649803414,251.307507389123,3.36314587921143e-05,267610466,612,31421367296.0,651405568.0,6899459.65625,27454.2520751953,0.7979718208
24,2,631002133,False,0.559656858444214,8710,1240,9400,0.00786144478894265,0.0275846980512142,8.80439281463623,319.176696777344,0.00281537248125,267610466,421,10402205696.0,83316600.0,733552064.0,2298263.25,0.102062835
25,2,631003948,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,267610466,196,2215772416.0,99129600.0,0.0,0.0,0.12143376
26,2,631004129,False,0.389231085777283,8290,5470,5930,4.77992707891999e-05,0.000818913104012609,0.203958809375763,249.060363769531,1.71180686523437e-05,267610466,607344858,2222240256.0,17064000.0,3480353.0,13973.93359375,0.0209034
