,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,3,637284789,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,280,5346901504.0,14009400.0,0.0,0.0,0.017161515
1,2,637283390,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,765,6046109696.0,25673400.0,0.0,0.0,0.031449915
2,3,637284670,False,0.317034602165222,4650,5370,1840,0.0113280201467636,0.000506794288335679,0.540731362984558,1066.96420111665,0.00023580981373291,496964969,120,190832181248.0,379834208.0,205388269.0,192497.807128906,0.4652969048
3,1,637283683,False,0.638223052024841,5360,2560,5210,0.283423083956805,0.00351942330598831,3.67951226234436,1045.4873046875,0.0058998786875,496964969,484682516,248701763584.0,1368470656.0,5035304448.0,4816227.5,1.6763765536
4,3,637285389,False,0.923858344554901,6330,5250,5240,4.28934353793638,0.00228529282886738,5.52756641407254,2418.75629426977,0.0892891509383672,496964969,1129,13464981512025.4,31894863488.0,176300976197.697,72889102.8068304,39.0712077728
5,1,637284466,False,0.00454834196716547,3850,4090,2540,7.19730049441505e-07,4.98401178106178e-08,7.53171843825839e-05,1511.17602539062,1.49822658061981e-08,496964969,187,151482269696.0,245393104.0,18482.318359375,12.2304210662842,0.3006065524
6,1,637283852,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,1052,100682358784.0,401618688.0,0.0,0.0,0.4919828928
7,3,637285189,False,0.64832991361618,8380,1640,4380,0.32715106611326,0.00142092571418985,1.8984781501138,1336.08543441431,0.00681014254593563,496964969,886,1866063684096.0,3912449456.0,7427699805.64062,5559300.03749847,4.7927505836
8,2,637283056,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,252,101946687488.0,154379696.0,0.0,0.0,0.1891151276
9,2,637282988,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,162,38321328128.0,91564200.0,0.0,0.0,0.112166145
10,1,637284014,False,0.18422032892704,8320,2050,4670,0.000261314460669192,1.53612054418772e-05,0.0163059439510107,1061.50158691406,5.43965437011719e-06,496964969,851,102765944832.0,289074592.0,4713634.0,4440.5341796875,0.3541163752
11,3,637284629,False,0.371591359376907,6500,4500,5200,0.0151438552044463,0.00017860267090597,0.234724047726409,1314.22473435454,0.000315242171949959,496964969,51,639576461312.0,1440854984.0,338203314.03125,257340.548530579,1.7650473554
12,2,637283544,False,0.342165946960449,2050,3200,6480,0.00131924572772259,0.000129358712001704,0.484534353017807,3745.66479492188,2.746208828125e-05,496964969,969,105025732608.0,173301296.0,83970432.0,22418.03125,0.2122940876
13,2,637283321,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,657,453481955328.0,673759808.0,0.0,0.0,0.8253557648
14,2,637283555,False,0.14590685069561,7600,6100,6210,0.000182385730592827,5.20937719556969e-05,0.0570266880095005,1094.69299316406,3.79663388671875e-06,496964969,980,27316041728.0,59494500.0,3392774.25,3099.29296875,0.0728807625
15,1,637284515,False,0.317034602165222,4650,5370,1840,0.011106104594751,0.000993732362985611,1.0592839717865,1065.96496582031,0.00023119030703125,496964969,120,91246788608.0,189917104.0,201176144.0,188726.78125,0.2326484524
16,3,637285293,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,1005,18897190400.0,49721400.0,0.0,0.0,0.060908715
17,1,637284356,False,0.00294160074554384,6290,6220,5280,6.24493813632813e-07,3.7950383102725e-06,0.0227835103869438,6003.49951171875,1.29997800111771e-08,496964969,332,1400062336.0,2796300.0,63709.53125,10.6120653152466,0.0034254675
18,3,637285281,False,0.28447037935257,8670,4180,1070,0.0204829190425792,0.000729974226715889,0.67863087306211,929.664155562356,0.000426382833148193,496964969,988,229796306944.0,476821792.0,323585989.0,348067.618896484,0.5841066952
19,2,637282994,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,170,123932864512.0,325046692.0,0.0,0.0,0.3981821977
20,1,637283770,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,933,71896665344.0,747551704.0,0.0,0.0,0.9157508374
21,2,637284266,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,606826655,3737870336.0,17045100.0,0.0,0.0,0.0208802475
22,1,637284293,False,0.290487885475159,8340,4320,1040,0.00592264833638661,0.000469711725600064,0.367180645465851,781.71484375,0.000123288852148437,496964969,427,75386667008.0,214267504.0,78674880.0,100643.9609375,0.2624776924
23,2,637282905,False,0.0347022153437138,5440,5000,10280,1.87800802274621e-05,3.61373145096877e-06,0.00411171186715364,1137.80224609375,3.90935676574707e-07,496964969,36,44001935360.0,88310704.0,363108.15625,319.131164550781,0.1081806124
24,2,637283253,False,0.604593694210052,6240,5360,5800,0.19176153668948,0.00610557889933452,11.3328867120854,1856.15269230583,0.00399180542248611,496964969,571,274582645435.086,533711336.0,6048490107.84375,3258616.67141724,0.6537963866
25,1,637283740,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,549009211,3303053312.0,7360200.0,0.0,0.0,0.009016245
26,3,637284846,False,0.619011878967285,6440,4890,1960,0.00821432694118713,0.0075179947958744,10.0020225130608,1330.41093863879,0.000170993596484375,496964969,355,6813053440.0,18567000.0,185707552.0,139586.609375,0.022744575
27,3,637285191,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,889,381670588416.0,724327168.0,0.0,0.0,0.8873007808
28,2,637282884,True,0.155101656913757,6000,5340,5700,9.80827451680398e-05,0.119915989736019,827.190037628933,6898.07955928057,2.04174017779231e-06,496964969,8,22256154.5726318,13899.1195370853,11497213.2128906,1666.72667574883,1.70264214329295e-05
29,2,637283109,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,330,3830107136.0,13954500.0,0.0,0.0,0.0170942625
30,2,637283191,False,0.319923937320709,6700,3150,9340,0.00246816215288461,2.79720674598552e-06,0.00481186769508608,1720.24027254758,5.13785153975579e-05,496964969,453,9371194200576.0,14994117000.0,72149707.2086411,41941.6452224962,18.367793325
31,3,637284595,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,4,1805712310272.0,4001009472.0,0.0,0.0,4.9012366032
32,3,637284836,False,0.923858344554901,6330,5250,5240,4.29571117733741,0.000676738128325438,1.63554672471549,2416.80888996543,0.0894217029502477,496964969,343,33845715694937.4,107866404264.0,176420544200.822,72997308.5308144,132.1363452234
33,3,637284876,False,0.247311845421791,8470,1470,1820,0.00101841194078001,2.53603486640166e-05,0.0240195522328787,947.130205152094,2.11997795684814e-05,496964969,402,351109170432.0,682401600.0,16390980.875,17305.9425048828,0.83594196
34,2,637282967,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,135,4290069120.0,19389600.0,0.0,0.0,0.02375226
35,1,637283961,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,924,19809593344.0,398575808.0,0.0,0.0,0.4882553648
36,1,637284576,False,0.511961042881012,5960,6070,3290,0.0119360836970104,0.000911735813133419,1.37077009677887,1503.47302246094,0.000248467573046875,496964969,23,111070330880.0,222466496.0,304950432.0,202830.671875,0.2725214576
37,2,637283213,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,506,832393472.0,5330700.0,0.0,0.0,0.0065301075
38,1,637284587,True,0.999609351158142,6310,5220,5500,0.999881765900182,0.4941983564738,3286.53742739119,6650.23949258203,0.0208140460483925,496964969,8,143113128716.0,34381049.1801758,112994604923.625,16991057.9986877,0.0421167852457153
39,2,637283168,False,0.0809199959039688,8750,1240,9240,2.73032147884887e-05,5.56870236323448e-06,0.00952924787998199,1711.21496582031,5.68357569122314e-07,496964969,421,40566931456.0,83316600.0,793944.5,463.965362548828,0.102062835
40,1,637284551,False,0.092553623020649,6490,4170,5650,0.000214259094926956,4.58643626188859e-05,0.0487247630953789,1062.36657714844,4.46012600708008e-06,496964969,59,37159088128.0,79384496.0,3867990.75,3640.91918945312,0.0972460076
41,2,637283188,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,496964969,450,100195753984.0,206919008.0,0.0,0.0,0.2534757848
42,1,637284374,False,0.267423897981644,5490,3450,5010,9.63251714441178e-05,7.66890116210561e-06,0.00562685448676348,733.723754882812,2.0051536315918e-06,496964969,310,64552636416.0,213441296.0,1201003.125,1636.86010742188,0.2614655876
43,2,637283329,False,0.256840020418167,8810,1240,9240,0.00144273789659962,4.04515535967691e-06,0.00724683020825362,1791.48377847036,3.00327639123917e-05,496964969,669,3306687516416.0,6060717028.0,43920987.2421875,24516.5419692993,7.4243783593
44,1,637284302,False,0.377769410610199,6310,6510,2830,0.0175469187501905,0.00362650537863374,4.16934108734131,1149.68566894531,0.00036526556171875,496964969,1105,41752440832.0,82221296.0,342808640.0,298175.96875,0.1007210876
45,3,637285423,True,0.966274559497833,6390,5280,5610,0.0999600373887138,0.461415835280647,2849.96253558468,6176.55987868566,0.00208081884495074,496964969,560581559,14174437578.9141,3681337.9573288,10491675259.2129,1698627.62853122,0.00450963899772778
